2016,NV,1,D,116537,188352
2016,NV,1,R,54174,188352
2018,NV,1,D,100707,152201
2018,NV,1,R,46978,152201
2016,NV,2,R,182676,313336
2016,NV,2,D,115722,313336
2018,NV,2,R,167435,287537
2018,NV,2,D,120102,287537
2016,NV,3,D,146869,310963
2016,NV,3,R,142926,310963
2018,NV,3,D,148501,286168
2018,NV,3,R,122566,286168
2016,NV,4,D,128985,265846
2016,NV,4,R,118328,265846
2018,NV,4,D,121962,234868
2018,NV,4,R,102748,234868
2016,NH,1,D,162080,365572
2016,NH,1,R,157176,365572
2018,NH,1,D,155884,290928
2018,NH,1,R,130996,290928
2016,NH,2,D,174371,350272
2016,NH,2,R,158825,350272
2018,NH,2,D,155358,279705
2018,NH,2,R,117990,279705
2016,NJ,1,D,183231,305473
2016,NJ,1,R,112388,305473
2018,NJ,1,D,169628,263418
2018,NJ,1,R,87617,263418
2016,NJ,2,R,177912,297795
2016,NJ,2,D,110838,297795
2018,NJ,2,D,136685,258363
2018,NJ,2,R,116866,258363
2016,NJ,3,R,194596,328060
2016,NJ,3,D,127526,328060
2018,NJ,3,D,153473,306875
2018,NJ,3,R,149500,306875
2016,NJ,4,R,211992,332684
2016,NJ,4,D,111532,332684
2018,NJ,4,R,163065,294348
2018,NJ,4,D,126766,294348
2016,NJ,5,D,172587,337701
2016,NJ,5,R,157690,337701
2018,NJ,5,D,169546,301823
2018,NJ,5,R,128255,301823
2016,NJ,6,D,167895,263435
2016,NJ,6,R,91908,263435
2018,NJ,6,D,140752,221195
2018,NJ,6,R,80443,221195
2016,NJ,7,R,185850,343635
2016,NJ,7,D,148188,343635
2018,NJ,7,D,166985,322742
2018,NJ,7,R,150785,322742
2016,NJ,8,D,134733,174889
2016,NJ,8,R,32337,174889
2018,NJ,8,D,119881,153455
2018,NJ,8,R,28725,153455
2016,NJ,9,D,162642,233242
2016,NJ,9,R,65376,233242
2018,NJ,9,D,140832,200416
2018,NJ,9,R,57854,200416
2016,NJ,10,D,190856,222771
2016,NJ,10,R,26450,222771
2018,NJ,10,D,175253,200159
2018,NJ,10,R,20191,200159
2016,NJ,11,R,194299,334992
2016,NJ,11,D,130162,334992
2018,NJ,11,D,183684,323574
2018,NJ,11,R,136322,323574
2016,NJ,12,D,181430,288634
2016,NJ,12,R,92407,288634
2018,NJ,12,D,173334,252375
2018,NJ,12,R,79041,252375
2016,NM,1,D,181088,277967
2016,NM,1,R,96879,277967
2018,NM,1,D,147336,249162
2018,NM,1,R,90507,249162
2016,NM,2,R,143514,228816
2016,NM,2,D,85232,228816
2018,NM,2,D,101489,199256
2018,NM,2,R,97767,199256
2016,NM,3,D,170612,273342
2016,NM,3,R,102730,273342
2018,NM,3,D,155201,244893
2018,NM,3,R,76427,244893
2016,NY,1,R,188499,323777
2016,NY,1,D,135278,323777
2018,NY,1,R,139027,270006
2018,NY,1,D,127991,270006
2016,NY,2,R,181506,292444
2016,NY,2,D,110938,292444
2018,NY,2,R,128078,241152
2018,NY,2,D,113074,241152
2016,NY,3,D,171775,324079
2016,NY,3,R,152304,324079
2018,NY,3,D,157456,266970
2018,NY,3,R,109514,266970
2016,NY,4,D,186423,312861
2016,NY,4,R,126438,312861
2018,NY,4,D,159535,260106
2018,NY,4,R,100571,260106
2016,NY,5,D,199815,233714
2016,NY,5,R,30312,233714
2018,NY,5,D,160500,160500
2016,NY,6,D,136506,189246
2016,NY,6,R,50617,189246
2018,NY,6,D,111646,122855
2016,NY,7,D,172146,189624
2016,NY,7,R,17478,189624
2018,NY,7,D,146687,157097
2016,NY,8,D,214595,229996
2018,NY,8,D,180376,191404
2016,NY,9,D,214189,231765
2018,NY,9,D,181455,203135
2018,NY,9,R,20901,203135
2016,NY,10,D,192371,246228
2016,NY,10,R,53857,246228
2018,NY,10,D,173095,210714
2018,NY,10,R,37619,210714
2016,NY,11,R,142934,232097
2016,NY,11,D,85257,232097
2018,NY,11,D,101823,192038
2018,NY,11,R,89441,192038
2016,NY,12,D,244358,293756
2016,NY,12,R,49398,293756
2018,NY,12,D,217430,251604
2018,NY,12,R,30446,251604
2016,NY,13,D,207194,233408
2016,NY,13,R,16089,233408
2018,NY,13,D,180035,190303
2018,NY,13,R,10268,190303
2016,NY,14,D,147587,178132
2016,NY,14,R,30545,178132
2018,NY,14,D,110318,141122
2018,NY,14,R,19202,141122
2016,NY,15,D,165688,173921
2016,NY,15,R,6129,173921
2018,NY,15,D,124469,129674
2018,NY,15,R,5205,129674
2016,NY,16,D,209857,221682
2018,NY,16,D,182044,182044
2016,NY,17,D,214530,214530
2018,NY,17,D,170168,193318
2016,NY,18,D,162060,291429
2016,NY,18,R,129369,291429
2018,NY,18,D,139564,251599
2018,NY,18,R,112035,251599
2016,NY,19,R,166171,307395
2016,NY,19,D,141224,307395
2018,NY,19,D,147873,287894
2018,NY,19,R,132873,287894
2016,NY,20,D,213021,313759
2016,NY,20,R,100738,313759
2018,NY,20,D,176811,265869
2018,NY,20,R,89058,265869
2016,NY,21,R,177886,272499
2016,NY,21,D,82161,272499
2018,NY,21,R,131981,235209
2018,NY,21,D,99791,235209
2016,NY,22,R,129444,278348
2016,NY,22,D,114266,278348
2018,NY,22,D,127715,250957
2018,NY,22,R,123242,250957
2016,NY,23,R,161050,279634
2016,NY,23,D,118584,279634
2018,NY,23,R,130323,240255
2018,NY,23,D,109932,240255
2016,NY,24,R,182761,301801
2016,NY,24,D,119040,301801
2018,NY,24,R,136920,260146
2018,NY,24,D,123226,260146
2016,NY,25,D,182950,325600
2016,NY,25,R,142650,325600
2018,NY,25,D,159244,269980
2018,NY,25,R,110736,269980
2016,NY,26,D,215289,288666
2016,NY,26,R,73377,288666
2018,NY,26,D,169166,230654
2018,NY,26,R,61488,230654
2016,NY,27,R,220885,328717
2016,NY,27,D,107832,328717
2018,NY,27,R,140146,285178
2018,NY,27,D,139059,285178
2016,NC,1,D,240661,350699
2016,NC,1,R,101567,350699
2018,NC,1,D,190457,272675
2018,NC,1,R,82218,272675
2016,NC,2,R,221485,390567
2016,NC,2,D,169082,390567
2018,NC,2,R,170072,331704
2018,NC,2,D,151977,331704
2016,NC,3,R,217531,323701
2016,NC,3,D,106170,323701
2018,NC,3,R,187901,187901
2016,NC,4,D,279380,409541
2016,NC,4,R,130161,409541
2018,NC,4,D,247067,341403
2018,NC,4,R,82052,341403
2016,NC,5,R,207625,355512
2016,NC,5,D,147887,355512
2018,NC,5,R,159917,280385
2018,NC,5,D,120468,280385
2016,NC,6,R,207983,351150
2016,NC,6,D,143167,351150
2018,NC,6,R,160709,284360
2018,NC,6,D,123651,284360
2016,NC,7,R,211801,347706
2016,NC,7,D,135905,347706
2018,NC,7,R,156809,282312
2018,NC,7,D,120838,282312
2016,NC,8,R,189863,323045
2016,NC,8,D,133182,323045
2018,NC,8,R,141402,255521
2018,NC,8,D,114119,255521
2016,NC,9,R,193452,332493
2016,NC,9,D,139041,332493
2018,NC,9,D,138341,282717
2018,NC,9,R,139246,282717
2016,NC,10,R,220825,349744
2016,NC,10,D,128919,349744
2018,NC,10,R,164969,278228
2018,NC,10,D,113259,278228
2016,NC,11,R,230405,359508
2016,NC,11,D,129103,359508
2018,NC,11,R,178012,300666
2018,NC,11,D,116508,300666
2016,NC,12,D,234115,349300
2016,NC,12,R,115185,349300
2018,NC,12,D,203974,279138
2018,NC,12,R,75164,279138
2016,NC,13,R,199443,355492
2016,NC,13,D,156049,355492
2018,NC,13,R,147570,286316
2018,NC,13,D,130402,286316
2016,ND,0,R,233980,338459
2016,ND,0,D,80377,338459
2018,ND,0,R,193568,321532
2018,ND,0,D,114377,321532
2016,OH,1,R,210014,354788
2016,OH,1,D,144644,354788
2018,OH,1,R,154409,300871
2018,OH,1,D,141118,300871
2016,OH,2,R,221193,340279
2016,OH,2,D,111694,340279
2018,OH,2,R,166714,289661
2018,OH,2,D,119333,289661
2016,OH,3,D,199791,291351
2016,OH,3,R,91560,291351
2018,OH,3,D,181575,246677
2018,OH,3,R,65040,246677
2016,OH,4,R,210227,309208
2016,OH,4,D,98981,309208
2018,OH,4,R,167993,257405
2018,OH,4,D,89412,257405
2016,OH,5,R,244599,344991
2016,OH,5,D,100392,344991
2018,OH,5,R,176569,283617
2018,OH,5,D,99655,283617
2016,OH,6,R,213975,302755
2016,OH,6,D,88780,302755
2018,OH,6,R,172774,249490
2018,OH,6,D,76716,249490
2016,OH,7,R,198221,309553
2016,OH,7,D,89638,309553
2018,OH,7,R,153117,260653
2018,OH,7,D,107536,260653
2016,OH,8,R,223833,325506
2016,OH,8,D,87794,325506
2018,OH,8,R,173852,261133
2018,OH,8,D,87281,261133
2016,OH,9,D,193966,282398
2016,OH,9,R,88427,282398
2018,OH,9,D,157219,231937
2018,OH,9,R,74670,231937
2016,OH,10,R,215724,336602
2016,OH,10,D,109981,336602
2018,OH,10,R,157554,281726
2018,OH,10,D,118785,281726
2016,OH,11,D,242917,302686
2016,OH,11,R,59769,302686
2018,OH,11,D,206138,250660
2018,OH,11,R,44486,250660
2016,OH,12,R,251266,377534
2016,OH,12,D,112638,377534
2018,OH,12,R,175677,341647
2018,OH,12,D,161251,341647
2016,OH,13,D,208610,308004
2016,OH,13,R,99377,308004
2018,OH,13,D,153323,251370
2018,OH,13,R,98047,251370
2016,OH,14,R,219191,350269
2016,OH,14,D,130907,350269
2018,OH,14,R,169809,307358
2018,OH,14,D,137549,307358
2016,OH,15,R,222847,336807
2016,OH,15,D,113960,336807
2018,OH,15,R,170593,292443
2018,OH,15,D,116112,292443
2016,OH,16,R,225794,345624
2016,OH,16,D,119830,345624
2018,OH,16,R,170029,299710
2018,OH,16,D,129681,299710
2016,OK,1,R,1,1
2018,OK,1,R,150129,253171
2018,OK,1,D,103042,253171
2016,OK,2,R,189839,268870
2016,OK,2,D,62387,268870
2018,OK,2,R,140451,216002
2018,OK,2,D,65021,216002
2016,OK,3,R,227525,290615
2016,OK,3,D,63090,290615
2018,OK,3,R,172913,234065
2018,OK,3,D,61152,234065
2016,OK,4,R,204143,293189
2016,OK,4,D,76472,293189
2018,OK,4,R,149227,236638
2018,OK,4,D,78088,236638
2016,OK,5,R,160184,280570
2016,OK,5,D,103273,280570
2018,OK,5,D,121149,238960
2018,OK,5,R,117811,238960
2016,OR,1,D,225391,378095
2016,OR,1,R,139756,378095
2018,OR,1,D,231198,363249
2018,OR,1,R,116446,363249
2016,OR,2,R,272952,380739
2016,OR,2,D,106640,380739
2018,OR,2,R,207597,368709
2018,OR,2,D,145298,368709
2016,OR,3,D,274687,382355
2018,OR,3,D,279019,384326
2018,OR,3,R,76187,384326
2016,OR,4,D,220628,397568
2016,OR,4,R,157743,397568
2018,OR,4,D,208710,372893
2018,OR,4,R,152414,372893
2016,OR,5,D,199505,373108
2016,OR,5,R,160443,373108
2018,OR,5,D,197187,358469
2018,OR,5,R,149887,358469
2016,PA,1,D,245791,299010
2016,PA,1,R,53219,299010
2018,PA,1,R,169053,329798
2018,PA,1,D,160745,329798
2016,PA,2,D,322514,357645
2016,PA,2,R,35131,357645
2018,PA,2,D,159600,201982
2018,PA,2,R,42382,201982
2016,PA,3,R,244893,244893
2018,PA,3,D,287610,307997
2018,PA,3,R,20387,307997
2016,PA,4,R,220628,334000
2016,PA,4,D,113372,334000
2018,PA,4,D,211524,332991
2018,PA,4,R,121467,332991
2016,PA,5,R,206761,307843
2016,PA,5,D,101082,307843
2018,PA,5,D,198639,304714
2018,PA,5,R,106075,304714
2016,PA,6,R,207469,362469
2016,PA,6,D,155000,362469
2018,PA,6,D,177704,301828
2018,PA,6,R,124124,301828
2016,PA,7,R,225678,379502
2016,PA,7,D,153824,379502
2018,PA,7,D,140813,263261
2018,PA,7,R,114437,263261
2016,PA,8,R,207263,380818
2016,PA,8,D,173555,380818
2018,PA,8,D,135603,248166
2018,PA,8,R,112563,248166
2016,PA,9,R,186580,294565
2016,PA,9,D,107985,294565
2018,PA,9,R,148723,248927
2018,PA,9,D,100204,248927
2016,PA,10,R,211282,301105
2016,PA,10,D,89823,301105
2018,PA,10,R,149365,291033
2018,PA,10,D,141668,291033
2016,PA,11,R,199421,313221
2016,PA,11,D,113800,313221
2018,PA,11,R,163708,277584
2018,PA,11,D,113876,277584
2016,PA,12,R,221851,359204
2016,PA,12,D,137353,359204
2018,PA,12,R,161047,243872
2018,PA,12,D,82825,243872
2016,PA,13,D,239316,239316
2018,PA,13,R,178533,253266
2018,PA,13,D,74733,253266
2016,PA,14,D,255293,343292
2016,PA,14,R,87999,343292
2018,PA,14,R,151386,261437
2018,PA,14,D,110051,261437
2016,PA,15,R,190618,326474
2016,PA,15,D,124129,326474
2018,PA,15,R,165245,243572
2018,PA,15,D,78327,243572
2016,PA,16,R,168669,313773
2016,PA,16,D,134586,313773
2018,PA,16,R,135348,262396
2018,PA,16,D,124109,262396
2016,PA,17,D,157734,293164
2016,PA,17,R,135430,293164
2018,PA,17,D,183162,325579
2018,PA,17,R,142417,325579
2016,PA,18,R,293684,293684
2018,PA,18,D,231472,231472
2016,RI,1,D,130534,202371
2016,RI,1,R,71023,202371
2018,RI,1,D,116099,174083
2018,RI,1,R,57567,174083
2016,RI,2,D,133108,229148
2016,RI,2,R,70301,229148
2018,RI,2,D,126476,199197
2018,RI,2,R,72271,199197
2016,SC,1,R,190410,325190
2016,SC,1,D,119799,325190
2018,SC,1,D,145455,287433
2018,SC,1,R,141473,287433
2016,SC,2,R,183746,304996
2016,SC,2,D,109452,304996
2018,SC,2,R,144642,257139
2018,SC,2,D,109199,257139
2016,SC,3,R,196325,269540
2016,SC,3,D,72933,269540
2018,SC,3,R,153338,226204
2018,SC,3,D,70046,226204
2016,SC,4,R,198648,295670
2016,SC,4,D,91676,295670
2018,SC,4,R,145321,243950
2018,SC,4,D,89182,243950
2016,SC,5,R,161669,273006
2016,SC,5,D,105772,273006
2018,SC,5,R,141757,248579
2018,SC,5,D,103129,248579
2016,SC,6,D,177947,253901
2016,SC,6,R,70099,253901
2018,SC,6,D,144765,206433
2018,SC,6,R,58282,206433
2016,SC,7,R,176468,289463
2016,SC,7,D,112744,289463
2018,SC,7,R,142681,239554
2018,SC,7,D,96564,239554
2016,SD,0,R,237163,369973
2016,SD,0,D,132810,369973
2018,SD,0,R,202695,335965
2018,SD,0,D,121033,335965
2016,TN,1,R,198293,253025
2016,TN,1,D,39024,253025
2018,TN,1,R,172835,224282
2018,TN,1,D,47138,224282
2016,TN,2,R,212455,280856
2016,TN,2,D,68401,280856
2018,TN,2,R,172856,262134
2018,TN,2,D,86668,262134
2016,TN,3,R,176613,266006
2016,TN,3,D,76727,266006
2018,TN,3,R,156512,245765
2018,TN,3,D,84731,245765
2016,TN,4,R,165796,254937
2016,TN,4,D,89141,254937
2018,TN,4,R,147323,232451
2018,TN,4,D,78065,232451
2016,TN,5,D,171111,273544
2016,TN,5,R,102433,273544
2018,TN,5,D,177923,262248
2018,TN,5,R,84317,262248
2016,TN,6,R,202234,284490
2016,TN,6,D,61995,284490
2018,TN,6,R,172810,248740
2018,TN,6,D,70370,248740
2016,TN,7,R,200407,277513
2016,TN,7,D,65226,277513
2018,TN,7,R,170071,254384
2018,TN,7,D,81661,254384
2016,TN,8,R,194386,282733
2016,TN,8,D,70925,282733
2018,TN,8,R,168030,248345
2018,TN,8,D,74755,248345
2016,TN,9,D,171631,217957
2016,TN,9,R,41123,217957
2018,TN,9,D,145139,181476
2018,TN,9,R,34901,181476
2016,TX,1,R,192434,260409
2016,TX,1,D,62847,260409
2018,TX,1,R,168165,232720
2018,TX,1,D,61263,232720
2016,TX,2,R,168692,278236
2016,TX,2,D,100231,278236
2018,TX,2,R,139188,263392
2018,TX,2,D,119992,263392
2016,TX,3,R,193684,316467
2016,TX,3,D,109420,316467
2018,TX,3,R,169520,312511
2018,TX,3,D,138234,312511
2016,TX,4,R,216643,246220
2018,TX,4,R,188667,249245
2018,TX,4,D,57400,249245
2016,TX,5,R,155469,192875
2018,TX,5,R,130617,209507
2018,TX,5,D,78666,209507
2016,TX,6,R,159444,273296
2016,TX,6,D,106667,273296
2018,TX,6,R,135961,256042
2018,TX,6,D,116350,256042
2016,TX,7,R,143542,255533
2016,TX,7,D,111991,255533
2018,TX,7,D,127959,243601
2018,TX,7,R,115642,243601
2016,TX,8,R,236379,236379
2018,TX,8,R,200619,273170
2018,TX,8,D,67930,273170
2016,TX,9,D,152032,188523
2016,TX,9,R,36491,188523
2018,TX,9,D,136256,153001
2016,TX,10,R,179221,312600
2016,TX,10,D,120170,312600
2018,TX,10,R,157166,307827
2018,TX,10,D,144034,307827
2016,TX,11,R,201871,225548
2018,TX,11,R,176603,220377
2018,TX,11,D,40631,220377
2016,TX,12,R,196482,283115
2016,TX,12,D,76029,283115
2018,TX,12,R,172557,268491
2018,TX,12,D,90994,268491
2016,TX,13,R,199050,221242
2018,TX,13,R,169027,207285
2018,TX,13,D,35083,207285
2016,TX,14,R,160631,259685
2016,TX,14,D,99054,259685
2018,TX,14,R,138942,234528
2018,TX,14,D,92212,234528
2016,TX,15,D,101712,177479
2016,TX,15,R,66877,177479
2018,TX,15,D,98333,164802
2018,TX,15,R,63862,164802
2016,TX,16,D,150228,175229
2018,TX,16,D,124437,181754
2018,TX,16,R,49127,181754
2016,TX,17,R,149417,245728
2016,TX,17,D,86603,245728
2018,TX,17,R,134841,237351
2018,TX,17,D,98070,237351
2016,TX,18,D,150157,204308
2016,TX,18,R,48306,204308
2018,TX,18,D,138704,184332
2018,TX,18,R,38368,184332
2016,TX,19,R,176314,203475
2018,TX,19,R,151946,201985
2018,TX,19,D,50039,201985
2016,TX,20,D,149640,187669
2018,TX,20,D,139038,171963
2016,TX,21,R,202967,356031
2016,TX,21,D,129765,356031
2018,TX,21,R,177654,353617
2018,TX,21,D,168421,353617
2016,TX,22,R,181864,305543
2016,TX,22,D,123679,305543
2018,TX,22,R,152750,297405
2018,TX,22,D,138153,297405
2016,TX,23,R,110577,228965
2016,TX,23,D,107526,228965
2018,TX,23,R,103285,210069
2018,TX,23,D,102359,210069
2016,TX,24,R,154845,275635
2016,TX,24,D,108389,275635
2018,TX,24,R,133317,263418
2018,TX,24,D,125231,263418
2016,TX,25,R,180988,310196
2016,TX,25,D,117073,310196
2018,TX,25,R,163023,304553
2018,TX,25,D,136385,304553
2016,TX,26,R,211730,319080
2016,TX,26,D,94507,319080
2018,TX,26,R,185551,312505
2018,TX,26,D,121938,312505
2016,TX,27,R,142251,230580
2016,TX,27,D,88329,230580
2018,TX,27,R,125118,207421
2018,TX,27,D,75929,207421
2016,TX,28,D,122086,184442
2016,TX,28,R,57740,184442
2018,TX,28,D,117494,139226
2016,TX,29,D,95649,131982
2016,TX,29,R,31646,131982
2018,TX,29,D,88188,117494
2018,TX,29,R,28098,117494
2016,TX,30,D,170502,218826
2016,TX,30,R,41518,218826
2018,TX,30,D,166784,183174
2016,TX,31,R,166060,284588
2016,TX,31,D,103852,284588
2018,TX,31,R,144680,286007
2018,TX,31,D,136362,286007
2016,TX,32,R,162868,229171
2018,TX,32,D,144067,275620
2018,TX,32,R,126101,275620
2016,TX,33,D,93147,126369
2016,TX,33,R,33222,126369
2018,TX,33,D,90805,119224
2018,TX,33,R,26120,119224
2016,TX,34,D,104638,166961
2016,TX,34,R,62323,166961
2018,TX,34,D,85825,143068
2018,TX,34,R,57243,143068
2016,TX,35,D,124612,197576
2016,TX,35,R,62384,197576
2018,TX,35,D,138278,194067
2018,TX,35,R,50553,194067
2016,TX,36,R,193675,218565
2018,TX,36,R,161048,221956
2018,TX,36,D,60908,221956
2016,UT,1,R,182925,277451
2016,UT,1,D,73380,277451
2018,UT,1,R,156692,254333
2018,UT,1,D,63308,254333
2016,UT,2,R,170524,276819
2016,UT,2,D,93778,276819
2018,UT,2,R,151489,270044
2018,UT,2,D,105051,270044
2016,UT,3,R,209589,285305
2016,UT,3,D,75716,285305
2018,UT,3,R,174856,258858
2018,UT,3,D,70686,258858
2016,UT,4,R,147597,274569
2016,UT,4,D,113413,274569
2018,UT,4,D,134964,269271
2018,UT,4,R,134270,269271
2016,VT,0,D,264414,295334
2018,VT,0,D,188547,272451
2018,VT,0,R,70705,272451
2016,VA,1,R,230213,384601
2016,VA,1,D,140785,384601
2018,VA,1,R,183250,332101
2018,VA,1,D,148464,332101
2016,VA,2,R,190475,310567
2016,VA,2,D,119440,310567
2018,VA,2,D,139571,273400
2018,VA,2,R,133458,273400
2016,VA,3,D,208337,312340
2016,VA,3,R,103289,312340
2018,VA,3,D,198615,217722
2016,VA,4,D,200136,346656
2016,VA,4,R,145731,346656
2018,VA,4,D,187642,299854
2018,VA,4,R,107706,299854
2016,VA,5,R,207758,356756
2016,VA,5,D,148339,356756
2018,VA,5,R,165339,310926
2018,VA,5,D,145040,310926
2016,VA,6,R,225471,338409
2016,VA,6,D,112170,338409
2018,VA,6,R,167957,281377
2018,VA,6,D,113133,281377
2016,VA,7,R,218057,379163
2016,VA,7,D,160159,379163
2018,VA,7,D,176079,349803
2018,VA,7,R,169295,349803
2016,VA,8,D,246653,360676
2016,VA,8,R,98387,360676
2018,VA,8,D,247137,324748
2018,VA,8,R,76899,324748
2016,VA,9,R,212838,310314
2016,VA,9,D,87877,310314
2018,VA,9,R,160933,246980
2018,VA,9,D,85833,246980
2016,VA,10,R,210791,400083
2016,VA,10,D,187712,400083
2018,VA,10,D,206356,367795
2018,VA,10,R,160841,367795
2016,VA,11,D,247818,282003
2018,VA,11,D,219191,308250
2018,VA,11,R,83023,308250
2016,WA,1,D,193619,349398
2016,WA,1,R,155779,349398
2018,WA,1,D,197209,332743
2018,WA,1,R,135534,332743
2016,WA,2,D,208314,325408
2016,WA,2,R,117094,325408
2018,WA,2,D,210187,294833
2016,WA,3,R,193457,313277
2016,WA,3,D,119820,313277
2018,WA,3,R,161819,307226
2018,WA,3,D,145407,307226
2016,WA,4,R,229919,229919
2018,WA,4,R,141551,225336
2018,WA,4,D,83785,225336
2016,WA,5,R,192959,323534
2016,WA,5,D,130575,323534
2018,WA,5,R,175422,320347
2018,WA,5,D,144925,320347
2016,WA,6,D,201718,327834
2016,WA,6,R,126116,327834
2018,WA,6,D,206409,323086
2018,WA,6,R,116677,323086
2016,WA,7,D,378754,378754
2018,WA,7,D,329800,394681
2018,WA,7,R,64881,394681
2016,WA,8,R,193145,320865
2016,WA,8,D,127720,320865
2018,WA,8,D,164089,313057
2018,WA,8,R,148968,313057
2016,WA,9,D,205165,281482
2016,WA,9,R,76317,281482
2018,WA,9,D,240567,240567
2016,WA,10,D,170460,290564
2016,WA,10,R,120104,290564
2018,WA,10,D,166215,270075
2018,WA,10,R,103860,270075
2016,WV,1,R,163469,237003
2016,WV,1,D,73534,237003
2018,WV,1,R,127997,198214
2018,WV,1,D,70217,198214
2016,WV,2,R,140807,242014
2016,WV,2,D,101207,242014
2018,WV,2,R,110504,204792
2018,WV,2,D,88011,204792
2016,WV,3,R,140741,207332
2016,WV,3,D,49708,207332
2018,WV,3,R,98645,174985
2018,WV,3,D,76340,174985
2016,WI,1,R,230072,353990
2016,WI,1,D,107003,353990
2018,WI,1,R,177492,325013
2018,WI,1,D,137508,325013
2016,WI,2,D,273537,397581
2016,WI,2,R,124044,397581
2018,WI,2,D,309116,309154
2016,WI,3,D,257401,257570
2018,WI,3,D,187888,314868
2018,WI,3,R,126980,314868
2016,WI,4,D,220181,285858
2018,WI,4,D,206487,272748
2018,WI,4,R,59091,272748
2016,WI,5,R,260706,390507
2016,WI,5,D,114477,390507
2018,WI,5,R,225619,364005
2018,WI,5,D,138385,364005
2016,WI,6,R,204147,356935
2016,WI,6,D,133072,356935
2018,WI,6,R,180311,324847
2018,WI,6,D,144536,324847
2016,WI,7,R,223418,362061
2016,WI,7,D,138643,362061
2018,WI,7,R,194061,322787
2018,WI,7,D,124307,322787
2016,WI,8,R,227892,363592
2016,WI,8,D,135682,363592
2018,WI,8,R,209410,328675
2018,WI,8,D,119265,328675
2016,WY,0,R,156176,251776
2016,WY,0,D,75466,251776
2018,WY,0,R,127963,201245
2018,WY,0,D,59903,201245
